_ID	KIND	TIME	EXPERIMENTER	CHILD
108	12			No
108	12		What do I do?	
108	12			You have to do it like this
108	12		Oh, and how'd you know it would go that way?	
108	12			Because, because, you you have, because the baby duck, the baby duckling's on this side
108	12		Oh, what about that one?	
108	12			You have to put it in like this
108	12	28800.0	Alright. Nice job, we finished that one too!	
109	12	31440.0	So what should I do with this piece?	
109	12			Right here
109	12		And how'd you know it would go there?	
109	12			Because it has, 'cause it has the corner
109	12		Oh cause of the corner, okay. What should I do with this piece?	
109	12			Right here.
109	12		Right here, like that?	
109	12		Wh-how should I change it?	
109	12		What goes there? That goes there?	
109	12		Like that?	
109	12		How did you know that would go there?	
109	12			Because it had a red piece.
109	12		Oh, what should I do with this one?	
109	12		Can you tell me?	
109	12			Right here.
109	12		Right here, like that?	
109	12		Is that right?	
109	12			Yeah
109	12	35040.0	Yeah?	
109	12		How did you know it would go there?	
109	12			Cause it had the duck.
109	12		Oh, what should I do with this one?	
109	12		Like this?	
109	12		How do I fix it?	
109	12			Turn it around
109	12		Alright	
109	12		What should I do with this one?	
109	12			See if it fits right here.
109	12		Is that right?	
109	12			The horse goes here.
109	12		So where else could this piece go?	
109	12			Right here, maybe? 
109	12		Like that?	
109	12		And how'd you know - oh.	
109	12		It goes there?	
109	12		And how'd you know it would go there?	
109	12	38640.0		Because
109	12		Okay, what should I do with this one?	
109	12			Then right here, there
109	12		Right here, like that?	
109	12		How'd you know that would go there?	
109	12			Cause it had a horse face
109	12		Oh, what should I do with this piece?	
109	12			Put it right here.
109	12		Right here?	
109	12			That's a piece of the cow
109	12		Where does it go?	
109	12			Right here
109	12		Right here? Like that?	
109	12			I think this
109	12		Right there?	
109	12		And how do you know that?	
109	12	42240.0		Because
109	12			Because it has a cow
109	12		Oh, what should I do with this piece?	
109	12		Can you make a guess?	
109	12			Maybe right here?
109	12		Okay, right here?	
109	12			Right, that's upside down, wow, ### take it like that
109	12			### do maybe that.
109	12		So why do you think it goes there?	
109	12			Cause
109	12		What should I do with this piece?	
109	12			Put it by the cow
109	12		Where's the cow go?	
109	12	45840.0		Right here, maybe?
109	12		Do you want to do this piece later?	
109	12		What about this one?	
109	12		Where does this piece go?	
109	12			Right here.
109	12		Right here? How did you know it would go there?	
109	12			Because cows like to eat corn
109	12		Oh, what about this piece?	
109	12		How'd you know that would go there?	
109	12			Cause it had a chicken eye
109	12		Can we do this piece now? Where does this one go?	
109	12	49440.0	Right here? Like that?	
109	12		Alright	
109	12		What about this one?	
109	12			Right here I think.
109	12		Right there?	
109	12		Is that right?	
109	12		How did you know that would go there?	
109	12			Because it had a sheep on it.
109	12		Oh. What about this one?	
109	12		Like that?	
109	12		And what about the last piece?	
109	12			Right here
109	12		Alright, nice job!	
109	12	52380.0		Thank you!
110	12	28440.0	What should I do with this piece?	
110	12			Umm...
110	12		Right here?	
110	12		And how do you know that it goes there?	
110	12		Can you tell me why you think it goes there?	
110	12			Because
110	12		Cause? What should I do with this one?	
110	12			Aah...
110	12		Right here, like this?	
110	12			Like...
110	12		What should I do?	
110	12		What did you do to that piece to get it to fit?	
110	12			Put it ###
110	12		Oh, okay.	
110	12		What should I do with this one?	
110	12			It goes right...
110	12		And how did you know that?	
110	12			Because
110	12		What should I do with this piece?	
110	12		Like this?	
110	12		What do I do?	
110	12		What did you do to that piece to get it to fit?	
110	12			Because
110	12		Do you think these pieces are all in the right spot?	
110	12			Mmm, yes.
110	12	32040.0	Yeah?	
110	12		Okay. What should I do with this piece?	
110	12			I think it goes there.
110	12		Like that?	
110	12			Aah, let's see
110	12			Mmm, I don't know where it goes.
110	12		No?  Do you want to come back to that piece?	
110	12		Okay, we'll do that one in a little bit.	
110	12		What should I do with this piece?	
110	12		Like this?	
110	12			Mmm
110	12		How'd you get that piece to fit?	
110	12			Because
110	12		How'd  you know it would go there?	
110	12			Because I found him
110	12		Oh, how'd you know those pieces would go right here?	
110	12			Because
110	12		Should we come back to this piece? What should I do with that one?	
110	12			Mmm, goes *whispering*
110	12		And can you tell me, how did you know that?	
110	12			Because I figured it out.
110	12		What about this one?	
110	12			Umm
110	12	35640.0	Here, like that?	
110	12			I guess we come back to this
110	12		Don't know? Okay, what about this piece?	
110	12			I think it goes right here but...
110	12			### the pink
110	12		Remember, we're gonna do the pieces in the pile, like how we had them stacked in a pile	
110	12		What should I do with this one?	
110	12		Does it go like this?	
110	12		Can you use your words, what should I do?	
110	12			Umm, hmm
110	12			It goes there.
110	12		Okay. What should I do with this?	
110	12		Like this?	
110	12		How did you know it would go there?	
110	12			Because
110	12	39240.0	Alright, let's do this piece now. What should I do with this one?	
110	12			Mmm *whispering*
110	12		And how did you know that would go there?	
110	12			Because
110	12		What about this one?	
110	12			Mmm, I think I can come back...
110	12		Okay, what should we do with this one?	
110	12			Mmm, put it right here.
110	12		And what should I do with this one?	
110	12			Mmm
110	12		What about the last piece?	
110	12	41640.0	Nice job!	
111	12	20880.0	Wh-	
111	12			You should put it right here.
111	12		Okay, and how did you know it would go there?	
111	12			Because, from the picture!
111	12		Okay. And what about this one?	
111	12			It goes right here!
111	12		Like this?	
111	12			No
111	12		How do I fix it?	
111	12			Like turn it around, like that.
111	12		Oh, turn it around. Okay. Like that.	
111	12			And then...
111	12		What about this one?	
111	12			Ah, I think it goes here!
111	12		And how'd you know it would go there?	
111	12			Because from the picture!
111	12		What about this one?	
111	12			It doesn't go upside-down, it goes right side up!
111	12			Right here.
111	12		Oh, so what do I do to make it right side up?	
111	12			Like this, turn it around.
111	12			Good
111	12		Okay, like that.	
111	12			And then...
111	12		What do I do with this one?	
111	12			Put it right here.
111	12			But turn it around.
111	12		Like that?	
111	12		And how did you know that would go there?	
111	12			Because from the picture!
111	12		What about this one?	
111	12			It goes right here but it doesn't
111	12	24480.0	Like this?	
111	12			Go like that. No.
111	12		How do I do it?	
111	12			No. You turn it around.
111	12			Like that.
111	12		Okay, what about this one?	
111	12			It goes, aah, right here.
111	12		Like this?	
111	12			No, aah not like that. I think it goes like this.
111	12		Like this?	
111	12			No no no
111	12		How do you know it doesn't go like that?	
111	12			Like this.
111	12		It goes like that. And how do you know it goes there?	
111	12			From the picture.
111	12		And what kind of piece is it?	
111	12			A cow.
111	12		Okay.	
111	12		Wha- where does this one go?	
111	12			Upside-up right here.
111	12		And how'd you know it would go there?	
111	12			From the picture.
111	12		What should I do with this one?	
111	12			You should turn it around and put it right here.
111	12		Oh, okay	
111	12		What about this one?	
111	12	28080.0		You put - you turn it around and put it right here!
111	12		And how do you know that would go there?	
111	12			From the picture!
111	12		What should I do with this one?	
111	12			You should put it right here.
111	12		Ah, and our last piece!	
111	12			It goes right here, like that!
111	12	29040.0	Awesome, nice job!	
112	12	26880.0	What should I do with this one?	
112	12			Put it right here.
112	12		Right here?	
112	12		And how do you know that it goes there?	
112	12			It needs to- there's a corner right there so it has to go right there.
112	12		Oh, it has a corner. Okay.	
112	12		What about this one?	
112	12		Right here, like that?	
112	12			Mm-hmm
112	12		Okay, and how do you know it goes there?	
112	12			That looks upside down.
112	12		Looks upside down?	
112	12		So should we try it like that?	
112	12		Where does it go?	Mm-hmm
112	12		Oh, okay.	
112	12		What about this one?	
112	12		Like this?	
112	12			Nope
112	12		Oh, what'd you do to it?	
112	12			Put it like that.
112	12		Oh, how'd you know it would go there?	
112	12			Because there's horsey legs right here.
112	12		Oh, okay.	
112	12		What about this one?	
112	12	30480.0	Do I put it in like this?	
112	12			No, its back- like that.
112	12		Oh, okay	
112	12		What should I do with this piece?	
112	12			Hmm, I'm thinking.
112	12		Okay	
112	12			Aah
112	12		Here, like that?	
112	12			No, like this.
112	12		Oh, how'd you know it would go there?	
112	12		Did you just know?	
112	12		Okay. What should I do with this one?	
112	12		Like this?	
112	12			Like this
112	12		What'd you do to that piece to get it to fit?	
112	12		What'd you do to that one?	
112	12	34080.0	What should I do with this piece?	
112	12		Right here? Is that right?	
112	12			This looks like part of a cow.
112	12		Where do you think it goes?	
112	12		You don't know? Do you wanna come back to this piece later? Or do you wanna make a guess?	
